Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
805.969,TraderOne,Tick,1749,1694,55,-55,143000,143300,-5446,1794746,1783746,OK
806.235,TraderOne,Tick,1749,1694,55,-55,143000,143300,-5446,1794746,1783746,OK
806.469,TraderOne,Tick,1749,1694,55,-55,143000,143300,-5446,1794746,1783746,OK
806.797,TraderOne,Tick,1749,1694,55,-55,143000,143300,-5446,1794746,1783746,OK
806.969,TraderOne,Tick,1749,1694,55,-55,143000,143300,-5446,1794746,1783746,OK
807.266,TraderOne,Tick,1749,1694,55,-55,143000,143300,-5446,1794746,1783746,OK
807.5,TraderOne,Tick,1749,1694,55,-55,143000,143300,-5446,1794746,1783746,OK
807.782,TraderOne,Tick,1749,1694,55,-55,143000,143300,-5446,1794746,1783746,OK
808.0,TraderOne,Tick,1749,1694,55,-55,142600,143300,-5446,1794746,1783746,OK
808.25,TraderOne,Tick,1749,1694,55,-55,142600,143300,-5446,1794746,1783746,OK
808.516,TraderOne,Tick,1749,1694,55,-55,142800,143400,-5446,1794746,1783746,OK
808.719,TraderOne,Tick,1749,1694,55,-55,142800,143400,-5446,1794746,1783746,OK
809.032,TraderOne,Tick,1749,1694,55,-55,142800,143200,-5446,1794746,1783746,OK
809.266,TraderOne,Tick,1749,1694,55,-55,143000,143200,-5446,1794746,1783746,OK
809.5,TraderOne,Tick,1749,1694,55,-55,143000,143200,-5446,1794746,1783746,OK
809.735,TraderOne,Tick,1749,1694,55,-55,143000,143200,-5446,1794746,1783746,OK
809.969,TraderOne,Tick,1749,1694,55,-55,143000,143200,-5446,1794746,1783746,OK
810.313,TraderOne,Tick,1749,1694,55,-55,143000,143200,-5446,1794746,1783746,OK
810.5,TraderOne,Tick,1749,1694,55,-55,143000,143200,-5446,1794746,1783746,OK
810.766,TraderOne,Tick,1749,1694,55,-55,143000,143200,-5446,1794746,1783746,OK
810.953,TraderOne,Tick,1749,1694,55,-55,143000,143200,-5446,1794746,1783746,OK
811.203,TraderOne,Tick,1749,1694,55,-55,143000,143200,-5446,1794746,1783746,OK
811.469,TraderOne,Tick,1749,1694,55,-55,142400,143000,-5446,1794746,1783746,OK
811.782,TraderOne,Tick,1749,1694,55,-55,142400,142900,-5446,1794746,1783746,OK
812.0,TraderOne,Tick,1749,1694,55,-55,142400,142900,-5446,1794746,1783746,OK
812.25,TraderOne,Tick,1749,1694,55,-55,143000,142900,-5446,1794746,1800246,OK
812.5,TraderOne,Tick,1749,1694,55,-55,143000,142900,-5446,1794746,1800246,OK
812.735,TraderOne,Tick,1749,1694,55,-55,143000,142900,-5446,1794746,1800246,OK
813.0,TraderOne,Tick,1749,1694,55,-55,142300,142900,-5446,1794746,1783746,OK
813.282,TraderOne,Tick,1749,1694,55,-55,142300,142900,-5446,1794746,1783746,OK
813.532,TraderOne,Tick,1749,1694,55,-55,142300,142800,-5446,1794746,1783746,OK
813.75,TraderOne,Tick,1749,1694,55,-55,142300,142800,-5446,1794746,1783746,OK
813.969,TraderOne,Tick,1749,1694,55,-55,142300,142800,-5446,1794746,1783746,OK
814.203,TraderOne,Tick,1749,1694,55,-55,142300,142800,-5446,1794746,1783746,OK
814.547,TraderOne,Tick,1749,1694,55,-55,142300,142800,-5446,1794746,1783746,OK
814.766,TraderOne,Tick,1749,1694,55,-55,142300,142800,-5446,1794746,1783746,OK
815.016,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
815.282,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
815.547,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
815.735,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
815.969,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
816.266,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
816.532,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
816.719,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
817.0,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
817.219,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
817.5,TraderOne,Tick,1749,1694,55,-55,142900,142800,-5446,1794746,1800246,OK
817.703,TraderOne,Tick,1749,1694,55,-55,142900,142800,-5446,1794746,1800246,OK
818.0,TraderOne,Tick,1749,1694,55,-55,142900,142800,-5446,1794746,1800246,OK
818.266,TraderOne,Tick,1749,1694,55,-55,142900,142800,-5446,1794746,1800246,OK
818.516,TraderOne,Tick,1749,1694,55,-55,142900,142800,-5446,1794746,1800246,OK
818.75,TraderOne,Tick,1749,1694,55,-55,142900,142800,-5446,1794746,1800246,OK
818.953,TraderOne,Tick,1749,1694,55,-55,142400,143000,-5446,1794746,1783746,OK
819.313,TraderOne,Tick,1749,1694,55,-55,142800,142800,-5446,1794746,1794746,OK
819.453,TraderOne,Tick,1749,1694,55,-55,142800,142800,-5446,1794746,1794746,OK
819.797,TraderOne,Tick,1749,1694,55,-55,142800,142800,-5446,1794746,1794746,OK
819.985,TraderOne,Tick,1749,1694,55,-55,142800,142800,-5446,1794746,1794746,OK
820.282,TraderOne,Tick,1749,1694,55,-55,142800,142800,-5446,1794746,1794746,OK
820.547,TraderOne,Tick,1749,1694,55,-55,142800,142800,-5446,1794746,1794746,OK
820.719,TraderOne,Tick,1749,1694,55,-55,142800,142800,-5446,1794746,1794746,OK
821.016,TraderOne,Tick,1749,1694,55,-55,142800,142900,-5446,1794746,1789246,OK
821.25,TraderOne,Tick,1749,1694,55,-55,142800,142900,-5446,1794746,1789246,OK
821.5,TraderOne,Tick,1749,1694,55,-55,142800,142900,-5446,1794746,1789246,OK
821.735,TraderOne,Tick,1749,1694,55,-55,142800,142800,-5446,1794746,1794746,OK
822.016,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
822.282,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
822.5,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
822.719,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
822.985,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
823.266,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
823.547,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
823.719,TraderOne,Tick,1749,1694,55,-55,142400,142800,-5446,1794746,1783746,OK
824.0,TraderOne,Tick,1749,1694,55,-55,142400,142800,-5446,1794746,1783746,OK
824.235,TraderOne,Tick,1749,1694,55,-55,142400,142800,-5446,1794746,1783746,OK
824.485,TraderOne,Tick,1749,1694,55,-55,142400,142800,-5446,1794746,1783746,OK
824.75,TraderOne,Tick,1749,1694,55,-55,142400,142800,-5446,1794746,1783746,OK
824.985,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
825.297,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
825.469,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
825.766,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
826.047,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
826.203,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
826.485,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
826.766,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
827.032,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
827.266,TraderOne,Tick,1749,1694,55,-55,142200,142800,-5446,1794746,1783746,OK
827.532,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
827.782,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
828.047,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
828.266,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
828.485,TraderOne,Tick,1749,1694,55,-55,143000,142700,-5446,1794746,1805746,OK
828.797,TraderOne,Tick,1749,1694,55,-55,143000,142700,-5446,1794746,1805746,OK
829.032,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
829.25,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
829.469,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
829.766,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
830.032,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
830.282,TraderOne,Tick,1749,1694,55,-55,143000,142800,-5446,1794746,1805746,OK
830.5,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
830.766,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
831.047,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
831.266,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
831.453,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
831.766,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
832.063,TraderOne,Tick,1749,1694,55,-55,143100,142800,-5446,1794746,1805746,OK
832.313,TraderOne,Tick,1749,1694,55,-55,143100,142900,-5446,1794746,1805746,OK
832.5,TraderOne,Tick,1749,1694,55,-55,143100,142900,-5446,1794746,1805746,OK
832.75,TraderOne,Tick,1749,1694,55,-55,143100,142900,-5446,1794746,1805746,OK
833.032,TraderOne,Tick,1749,1694,55,-55,143100,142900,-5446,1794746,1805746,OK
833.297,TraderOne,Tick,1749,1694,55,-55,143100,142900,-5446,1794746,1805746,OK
833.547,TraderOne,Tick,1749,1694,55,-55,143100,142900,-5446,1794746,1805746,OK
833.782,TraderOne,Tick,1749,1694,55,-55,143100,143000,-5446,1794746,1800246,OK
834.047,TraderOne,Tick,1749,1694,55,-55,142300,143000,-5446,1794746,1783746,OK
834.282,TraderOne,Tick,1749,1694,55,-55,142300,143400,-5446,1794746,1783746,OK
834.469,TraderOne,Tick,1749,1694,55,-55,142300,143400,-5446,1794746,1783746,OK
834.797,TraderOne,Tick,1749,1694,55,-55,143100,143400,-5446,1794746,1783746,OK
835.016,TraderOne,Tick,1749,1694,55,-55,143100,143400,-5446,1794746,1783746,OK
835.235,TraderOne,Tick,1749,1694,55,-55,143100,143400,-5446,1794746,1783746,OK
835.532,TraderOne,Tick,1749,1694,55,-55,143100,143300,-5446,1794746,1783746,OK
835.766,TraderOne,Tick,1749,1694,55,-55,142800,143300,-5446,1794746,1783746,OK
836.0,TraderOne,Tick,1749,1694,55,-55,142800,143300,-5446,1794746,1783746,OK
836.25,TraderOne,Tick,1749,1694,55,-55,143200,143300,-5446,1794746,1789246,OK
836.516,TraderOne,Tick,1749,1694,55,-55,143200,143300,-5446,1794746,1789246,OK
836.735,TraderOne,Tick,1749,1694,55,-55,143300,143300,-5446,1794746,1794746,OK
836.985,TraderOne,Tick,1749,1694,55,-55,143300,143300,-5446,1794746,1794746,OK
837.219,TraderOne,Tick,1749,1694,55,-55,143300,143000,-5446,1794746,1805746,OK
837.469,TraderOne,Tick,1749,1694,55,-55,143300,142900,-5446,1794746,1805746,OK
837.782,TraderOne,Tick,1749,1694,55,-55,143300,142900,-5446,1794746,1805746,OK
838.047,TraderOne,Tick,1749,1694,55,-55,143300,142900,-5446,1794746,1805746,OK
838.235,TraderOne,Tick,1749,1694,55,-55,143300,142900,-5446,1794746,1805746,OK
838.469,TraderOne,Tick,1749,1694,55,-55,143300,142900,-5446,1794746,1805746,OK
838.782,TraderOne,Tick,1749,1694,55,-55,143300,142900,-5446,1794746,1805746,OK
838.985,TraderOne,Tick,1749,1694,55,-55,143300,142900,-5446,1794746,1805746,OK
839.282,TraderOne,Tick,1749,1694,55,-55,143300,142900,-5446,1794746,1805746,OK
839.516,TraderOne,Tick,1749,1694,55,-55,143300,142900,-5446,1794746,1805746,OK
839.75,TraderOne,Tick,1749,1694,55,-55,143300,143000,-5446,1794746,1805746,OK
839.969,TraderOne,Tick,1749,1694,55,-55,143300,143000,-5446,1794746,1805746,OK
840.297,TraderOne,Tick,1749,1694,55,-55,143300,143000,-5446,1794746,1805746,OK
840.469,TraderOne,Tick,1749,1694,55,-55,142700,143000,-5446,1794746,1783746,OK
840.797,TraderOne,Tick,1749,1694,55,-55,142700,143000,-5446,1794746,1783746,OK
841.016,TraderOne,Tick,1749,1694,55,-55,142700,143000,-5446,1794746,1783746,OK
841.219,TraderOne,Tick,1749,1694,55,-55,142700,143000,-5446,1794746,1783746,OK
841.532,TraderOne,Tick,1749,1694,55,-55,142700,143000,-5446,1794746,1783746,OK
841.719,TraderOne,Tick,1749,1694,55,-55,142700,143000,-5446,1794746,1783746,OK
842.0,TraderOne,Tick,1749,1694,55,-55,142700,143000,-5446,1794746,1783746,OK
842.235,TraderOne,Tick,1749,1694,55,-55,142700,143000,-5446,1794746,1783746,OK
842.469,TraderOne,Tick,1749,1694,55,-55,142400,143000,-5446,1794746,1783746,OK
842.719,TraderOne,Tick,1749,1694,55,-55,142600,143000,-5446,1794746,1783746,OK
843.016,TraderOne,Tick,1749,1694,55,-55,142600,143000,-5446,1794746,1783746,OK
843.282,TraderOne,Tick,1749,1694,55,-55,142400,142600,-5446,1794746,1783746,OK
843.485,TraderOne,Tick,1749,1694,55,-55,142400,142600,-5446,1794746,1783746,OK
843.75,TraderOne,Tick,1749,1694,55,-55,142400,142600,-5446,1794746,1783746,OK
843.985,TraderOne,Tick,1749,1694,55,-55,142400,142600,-5446,1794746,1783746,OK
844.235,TraderOne,Tick,1749,1694,55,-55,142400,142600,-5446,1794746,1783746,OK
844.516,TraderOne,Tick,1749,1694,55,-55,142400,142600,-5446,1794746,1783746,OK
844.766,TraderOne,Tick,1749,1694,55,-55,142400,142600,-5446,1794746,1783746,OK
845.016,TraderOne,Tick,1749,1694,55,-55,142700,142600,-5446,1794746,1800246,OK
845.25,TraderOne,Tick,1749,1694,55,-55,142700,142600,-5446,1794746,1800246,OK
845.485,TraderOne,Tick,1749,1694,55,-55,142700,142600,-5446,1794746,1800246,OK
845.75,TraderOne,Tick,1749,1694,55,-55,142700,142600,-5446,1794746,1800246,OK
845.953,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
846.203,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
846.485,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
846.735,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
846.985,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
847.25,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
847.5,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
847.766,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
847.985,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
848.297,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
848.453,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
848.703,TraderOne,Tick,1749,1694,55,-55,142900,142600,-5446,1794746,1805746,OK
849.047,TraderOne,Tick,1749,1731,18,-18,143200,142600,-5976,1806376,1809976,OK
849.282,TraderOne,Tick,1779,1731,48,-18,142500,142600,-6404,-2468196,1805004,OK
849.5,TraderOne,Tick,1779,1731,48,-18,142500,142900,-6404,-2468196,1809204,OK
849.75,TraderOne,Tick,1779,1731,48,-18,142500,142900,-6404,-2468196,1809204,OK
850.0,TraderOne,Tick,1779,1731,48,-18,142500,142900,-6404,-2468196,1809204,OK
850.25,TraderOne,Tick,1779,1731,48,-18,142500,143000,-6404,-2468196,1812204,OK
850.485,TraderOne,Tick,1779,1731,48,-18,142500,143000,-6404,-2468196,1812204,OK
850.782,TraderOne,Tick,1779,1731,48,-18,142500,143000,-6404,-2468196,1812204,OK
851.047,TraderOne,Tick,1779,1731,48,-18,142500,143000,-6404,-2468196,1812204,OK
851.297,TraderOne,Tick,1779,1731,48,-18,143300,143000,-6404,-2468196,1831404,OK
851.453,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
851.782,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
852.047,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
852.297,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
852.516,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
852.735,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
853.016,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
853.297,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
853.5,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
853.719,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
854.0,TraderOne,Tick,1779,1731,48,-18,143300,143400,-6404,-2468196,1829004,OK
854.282,TraderOne,Tick,1779,1731,48,-18,143300,143500,-6404,-2468196,1827204,OK
854.563,TraderOne,Tick,1779,1731,48,-18,143300,143500,-6404,-2468196,1827204,OK
854.735,TraderOne,Tick,1779,1731,48,-18,143300,143500,-6404,-2468196,1827204,OK
855.016,TraderOne,Tick,1779,1731,48,-18,143300,143500,-6404,-2468196,1827204,OK
855.282,TraderOne,Tick,1779,1731,48,-18,143300,143800,-6404,-2468196,1836204,OK
855.532,TraderOne,Tick,1828,1731,97,-18,143400,143800,-4999,-9496201,1844599,OK
855.797,TraderOne,Tick,1828,1731,97,-18,143400,143800,-4999,-9496201,1844599,OK
856.016,TraderOne,Tick,1828,1731,97,-18,143400,143800,-4999,-9496201,1844599,OK
856.219,TraderOne,Tick,1828,1731,97,-18,143400,143800,-4999,-9496201,1844599,OK
856.516,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
856.813,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
857.032,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
857.25,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
857.469,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
857.75,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
858.032,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
858.282,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
858.485,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
858.719,TraderOne,Tick,1828,1731,97,-18,143400,143700,-4999,-9496201,1836699,OK
859.047,TraderOne,Tick,1828,1731,97,-18,143400,143900,-4999,-9496201,1852499,OK
859.297,TraderOne,Tick,1828,1731,97,-18,143400,143900,-4999,-9496201,1852499,OK
859.516,TraderOne,Tick,1828,1731,97,-18,143400,144100,-4999,-9496201,1868299,OK
859.813,TraderOne,Tick,1828,1731,97,-18,143400,144100,-4999,-9496201,1868299,OK
859.969,TraderOne,Tick,1828,1731,97,-18,143400,144100,-4999,-9496201,1868299,OK
860.235,TraderOne,Tick,1828,1731,97,-18,143400,144000,-4999,-9496201,1860399,OK
860.485,TraderOne,Tick,1828,1731,97,-18,143400,144000,-4999,-9496201,1860399,OK
860.735,TraderOne,Tick,1828,1731,97,-18,143400,144000,-4999,-9496201,1860399,OK
861.032,TraderOne,Tick,1828,1731,97,-18,143500,144000,-4999,-9496201,1860399,OK
861.25,TraderOne,Tick,1828,1731,97,-18,143500,143900,-4999,-9496201,1852499,OK
861.532,TraderOne,Tick,1828,1731,97,-18,143500,143800,-4999,-9496201,1844599,OK
861.766,TraderOne,Tick,1828,1731,97,-18,143500,143800,-4999,-9496201,1844599,OK
862.047,TraderOne,Tick,1828,1731,97,-18,143000,143800,-4999,-9496201,1844599,OK
862.219,TraderOne,Tick,1828,1731,97,-18,143000,143800,-4999,-9496201,1844599,OK
862.547,TraderOne,Tick,1828,1731,97,-18,143100,143800,-4999,-9496201,1844599,OK
862.797,TraderOne,Tick,1828,1731,97,-18,143100,143800,-4999,-9496201,1844599,OK
863.032,TraderOne,Tick,1828,1731,97,-18,143100,143800,-4999,-9496201,1844599,OK
863.25,TraderOne,Tick,1828,1731,97,-18,143100,143800,-4999,-9496201,1844599,OK
863.516,TraderOne,Tick,1828,1731,97,-18,143100,143800,-4999,-9496201,1844599,OK
863.766,TraderOne,Tick,1828,1731,97,-18,143100,143800,-4999,-9496201,1844599,OK
864.016,TraderOne,Tick,1828,1731,97,-18,143100,143800,-4999,-9496201,1844599,OK
864.203,TraderOne,Tick,1828,1731,97,-18,143100,143800,-4999,-9496201,1844599,OK
864.5,TraderOne,Tick,1828,1731,97,-18,143100,143500,-4999,-9496201,1820899,OK
864.735,TraderOne,Tick,1828,1731,97,-18,143100,143500,-4999,-9496201,1820899,OK
865.0,TraderOne,Tick,1828,1731,97,-18,143100,143500,-4999,-9496201,1820899,OK
865.297,TraderOne,Tick,1828,1731,97,-18,143500,143500,-4999,-9496201,1840299,OK
865.469,TraderOne,Tick,1828,1731,97,-18,143500,143500,-4999,-9496201,1840299,OK
865.75,TraderOne,Tick,1828,1731,97,-18,143500,143500,-4999,-9496201,1840299,OK
866.047,TraderOne,Tick,1828,1731,97,-18,143500,143500,-4999,-9496201,1840299,OK
866.282,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
866.563,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
866.735,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
866.985,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
867.235,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
867.5,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
867.735,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
867.985,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
868.219,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
868.5,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
868.719,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
868.953,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
869.25,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
869.516,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
869.703,TraderOne,Tick,1828,1731,97,-18,143500,143600,-4999,-9496201,1838499,OK
870.047,TraderOne,Tick,1828,1731,97,-18,143300,143600,-4999,-9496201,1828799,OK
870.282,TraderOne,Tick,1828,1731,97,-18,143300,143600,-4999,-9496201,1828799,OK
870.516,TraderOne,Tick,1828,1731,97,-18,143300,143200,-4999,-9496201,1826299,OK
870.782,TraderOne,Tick,1828,1731,97,-18,143300,143200,-4999,-9496201,1826299,OK
871.016,TraderOne,Tick,1828,1731,97,-18,143300,143200,-4999,-9496201,1826299,OK
871.203,TraderOne,Tick,1828,1731,97,-18,143300,143200,-4999,-9496201,1826299,OK
871.5,TraderOne,Tick,1828,1731,97,-18,143300,143200,-4999,-9496201,1826299,OK
871.735,TraderOne,Tick,1828,1731,97,-18,143300,143200,-4999,-9496201,1826299,OK
872.047,TraderOne,Tick,1828,1731,97,-18,143300,143200,-4999,-9496201,1826299,OK
872.266,TraderOne,Tick,1828,1731,97,-18,143300,143200,-4999,-9496201,1826299,OK
872.485,TraderOne,Tick,1828,1731,97,-18,143600,143200,-4999,-9496201,1835999,OK
872.735,TraderOne,Tick,1828,1731,97,-18,143600,143200,-4999,-9496201,1835999,OK
872.953,TraderOne,Tick,1828,1731,97,-18,143600,143200,-4999,-9496201,1835999,OK
873.219,TraderOne,Tick,1828,1731,97,-18,143300,143200,-4999,-9496201,1826299,OK
873.5,TraderOne,Tick,1828,1731,97,-18,143300,143300,-4999,-9496201,1824499,OK
873.782,TraderOne,Tick,1828,1731,97,-18,143300,143400,-4999,-9496201,1822699,OK
